,id,name,price,info,url,reviews
470,471,Seggiano Liquorice Pebbles 100g,£3.85,"""Pebbles are liquorice sweets with a soft chewy centre, naturally flavoured with anise and mint and encased in a sugar coated crispy shell. They are lightly coloured with elderberry juice to make them look like the little pebbles found on Calabrian beaches. Made from organic Calabrian liquorice root these pebbles are great for sharing and make a lovely gift.""",https://www.planetorganic.com/products/seggiano-liquorice-pebbles-100g,
471,472,Clearspring Pear Puree 200g,£2.29,"""100% Organic fruit purÃ©e free from sugar, preservatives, flavourings and colourings.""",https://www.planetorganic.com/products/clearspring-pear-puree-200g,
472,473,Peter's Yard Sourdough Crispbread - Small 105g,£2.99,"""Baked without compromise using an authentic Swedish recipe, these award-winning crispbread complement any sweet or savoury topping. Made with naturally fermenting sourdough, wholewheat flour, rye, fresh milk and honey, they were named No1 crispbread in te""",https://www.planetorganic.com/products/peters-yard-sourdough-crispbread-small-105g,
473,474,Kallo Organic Mushroom Stock Cubes 66g,£2.09,Organic mushroom stock cubes.,https://www.planetorganic.com/products/kallo-organic-mushroom-stock-cubes-66g,
474,475,Clearspring Salted Rice Cakes 130g,£1.89,"""Clearspring Organic Puffed Rice Cakes are light and crispy, and make a delicious snack straight from the pack or served with toppings or spreads.
 
 They are made in Belgium with certified organic whole grains and sea salt using the traditional Japanese vacuum heating method.
 
 They go well with savoury or sweet dips and spreads, and make an ideal base for tasty toppings for appetisers or party snacks.""",https://www.planetorganic.com/products/clearspring-salted-rice-cakes-130g,
475,476,Just Natural Pepper Ground Black (jar) 42g,£2.99,,https://www.planetorganic.com/products/just-natural-pepper-ground-black-jar-42g,
476,477,Vivani Dark Orange Chocolate 100g,£3.29,"""Award winning premium organic chocolate. Exceptional palate texture, taste & finish. All natural finest quality ingredients. No genetically modified ingredients. No soy lecithin / No emulsifiers. Infused with pure essential oils. Gluten free & Kosher certified. 100% organic certified.""",https://www.planetorganic.com/products/vivani-dark-orange-chocolate-100g,
477,478,Marigold Engevita Nutritional Yeast With Vitamin D and B12 100g,£5.19,They are a natural food grown on fortified beet molasses under carefully controlled conditions with the addition of yeast treated with ultra-violet light in order to naturally increase its vitamin D content.,https://www.planetorganic.com/products/marigold-engevita-nutritional-yeast-with-vitamin-d-and-b12-100g,
478,479,Clearspring Apple Blueberry Puree 200g,£2.29,"""A puree made only from organic apples and organic blueberries. Free from sugar, preservatives, flavourings and colourings.""",https://www.planetorganic.com/products/clearspring-apple-blueberry-puree-200g,
479,480,Maldon Sea Salt Crystal 250g,£3.49,Sea Salt from Maldon.,https://www.planetorganic.com/products/maldon-sea-salt-crystal-250g,
480,481,Biona Rainbow Lollies 6,£2.31,"""Biona sweets are the real deal - no fake stuff, just real fruit juice. Free from artificial flavourings, colourings or additives, they are crammed with irresistible natural sweetness, making treats that taste truly naughty but simply aren't.""",https://www.planetorganic.com/products/biona-rainbow-lollies-6,
481,482,Meridian Cashew Butter 170g,£4.29,Meridian Organic products are natural sources of dietary nutrition that can help to contribute towards a healthier lifestyle. Meridian use only natural high quality and traceable organic ingredients that are individually prepared to create products with,https://www.planetorganic.com/products/meridian-cashew-butter-170g,
482,483,Ketoketo Cheese Crunch Puffs 80g,£2.89,"""Whether you're going Keto or watching those carbs, Keto Keto Crunch Puffs are here to make things that much easier! Plant-based, keto snacking that tastes good and keeps you on track. Low calorie, low net carbs. High in protein, high in fibre and gluten free. With 50% less carbs than average crisps, Crunch Puffs will satisfy that crunch you've been missing on Keto.""",https://www.planetorganic.com/products/ketoketo-cheese-crunch-puffs-80g,
483,484,2die4 Activated Hazelnuts 100g,£9.99,"""2die4 Live Food's ACTIVATED Hazelnuts have been long-soaked in water, and whole, raw Celtic sea salt. Presto! Fermentation has begun. The nuts are then long-dried (dehydrated, not cooked) at very low temperatures. This arrests, and does not kill the nutrient-enlivening transformation that takes place with fermentation, which simply re-ignites once the nuts are popped into the mouth. Activated nuts and seeds become noticeably lighter, tastier, more nourishing, free of bitterness and markedly more-ish. They have been deemed, in fact, by some very alive customers of ours, as 2die4!!""",https://www.planetorganic.com/products/2die4-activated-hazelnuts-100g,
484,485,Vivani Praline Chocolate 100g,£3.29,"""Award winning premium organic chocolate. Exceptional palate texture, taste & finish. All natural finest quality ingredients. No genetically modified ingredients. No soy lecithin / No emulsifiers. Infused with pure essential oils. Gluten free & Kosher certified. 100% organic certified.""",https://www.planetorganic.com/products/vivani-praline-chocolate-100g,
485,486,Just Natural Cannellini Beans 500g,£3.29,,https://www.planetorganic.com/products/just-natural-cannellini-beans-500g,
486,487,Just Natural Mixed Herbs (jar) 17g,£1.99,,https://www.planetorganic.com/products/just-natural-mixed-herbs-jar-17g,
487,488,Naturya Acai Powder 125g,£20.99,"""The grape-like, purple acai berry grows in Brazil's Amazonian rainforest, where it has long been embraced by the local people for its distinctive taste. As a source of omega fats, minerals and amino acids, it's a welcome addition to anyone's daily diet. T""",https://www.planetorganic.com/products/naturya-acai-powder-125g,
488,489,Yogi Turmeric Chai Tea 17 Bags,£2.99,"The original & ayurvedic brand of herb and spice infusions, created by a yoga Master in the late 60's.",https://www.planetorganic.com/products/yogi-turmeric-chai-tea-17-bags,
489,490,Planet Organic Fruit & Nut Muesli 850g,£5.99,,https://www.planetorganic.com/products/planet-organic-fruit-nut-muesli-850g,
490,491,Seggiano Rice & Teff Tagliolini 250g,£4.99,"""A gluten free diet shouldn't mean giving up one of life's simple pleasures - an excellent plate of Italian pasta. the Seggiano found that only pasta crafted in the artisan tradition of bronze forming and slow drying at low temperature delivers the flavour and consistency worthy of a gourmet gluten free meal for all the family. Welcome to Seggiano gluten free organic pasta, for true pasta lovers. Rice & teff pasta has good consistency and delicious flavour. It can be enjoyed simply with just a drizzle of excellent extra virgin olive oil. Produced by a family business, using innovative combinations of corn, rice, buckwheat, legumes, quinoa & teff, our certified gluten free pasta range offers interesting nutritional variety and digestibility with delicious flavour. """,https://www.planetorganic.com/products/seggiano-rice-teff-tagliolini-250g,
491,492,Biona White Maccaroni Pasta (Bronze Extruded) 500g,£2.49,"Biona Maccaroni are made in a traditional Pastificio in the Dolomite mountains of Northern Italy with only the best quality organic Durum Wheat and Alpine water. This maccaroni have been traditionally bronze extruded to create a pasta with a rough surface, allowing sauces to stick to it for a fuller flavour. Simply pair with one of the many Biona tomato pasta sauces for a delicious and easy meal.",https://www.planetorganic.com/products/biona-white-maccaroni-pasta-bronze-extruded-500g,
492,493,Kallo Organic Garlic & Herb Stock Cubes 66g,£2.09,Organic garlic & herb stock cubes.,https://www.planetorganic.com/products/kallo-organic-garlic-herb-stock-cubes-66g,
493,494,Linwoods Milled Flaxseed with Bio Cultures & Vitamin D 360g,£7.49,"Linwoods have added a unique strain of bio culture (bacillus coagulans) and the sunshine vitamin, Vitamin D, to their milled flaxseed.
 A unique blend to support a balanced diet and active lifestyle.
 Ganeden Bacillus coagulans culture can withstand stomach acids this increasing its availability in the small intestine. This blend contains Vitamin D which helps the body absorb calcium and is essential for strong bones and teeth.",https://www.planetorganic.com/products/linwoods-milled-flaxseed-with-bio-cultures-vitamin-d-360g,
494,495,Clearspring Soya Mince 300g,£4.39,Clearspring Gluten Free Organic Soya Mince is a quick cook vegetarian protein which can be used in a multitude of recipes instead of meat. Soya beans are simply cold pressed to remove their oil content then steamed under pressure to form chunks and finall,https://www.planetorganic.com/products/clearspring-soya-mince-300g,
495,496,Organic Kitchen Sicilian Lemon Juice 250ml,£2.39,Organic Kitchen lemon juice is freshly squeezed from ripe Sicilian lemons and never from concentrate.,https://www.planetorganic.com/products/organic-kitchen-sicilian-lemon-juice-250ml,
496,497,Doves Farm Plain White Flour 1 kg,£2.49,Organic Fine Plain White Flour. All purpose flour from Ethical Organic English grain.,https://www.planetorganic.com/products/doves-farm-plain-white-flour-1-kg,
497,498,Ombar 64% Salt & Nibs 70g,£3.99,"""This bar is the perfect balance of sweet and salty; rich and creamy 64% dark chocolate with crunchy cacao nibs and a touch of salt, sustainably sourced from the Kalahari Desert. """,https://www.planetorganic.com/products/ombar-64-salt-nibs-70g,
498,499,Planet Organic Raw Cacao Nibs 350g,£5.99,Organic raw cacao nibs in plastic free packaging,https://www.planetorganic.com/products/planet-organic-raw-cacao-nibs-350g,
499,500,Pukka Three Fennel Tea 20 Bags,£4.99,"Three fennel herbal tea by Pukka brings together wild fennel, sweet fennel and fennel leaf to create a very mild anise flavour with a sweet and aromatic undertone. However, three fennel is not just a tasty herbal tea blend, this is perfect for supporting your digestive system. Fennel is also an essential source of Vitamin A, which is responsible for tissue repair. Pukka understands the importance of adding fennel to your diet, so they created three fennel! In order to ensure you receive the maximum benefits from this tea, Pukka only use wholly organic and natural ingredients!",https://www.planetorganic.com/products/pukka-three-fennel-tea-20-bags,
500,501,Biona Garden Peas 350g,£2.59,Garden peas in a glass jar.,https://www.planetorganic.com/products/biona-garden-peas-350g,
501,502,Just Natural Coriander Ground (jar) 38g,£2.49,,https://www.planetorganic.com/products/just-natural-coriander-ground-jar-38g,
502,503,Nairns Super Seeded Oatcakes 200g,£2.29,"""Our oatcakes are packed with wholegrain oats, and oats contain nutrients which help transform the carbohydrates into usable energy, so they are a great, natural way to help fuel your day. These Super Seeded Oatcakes are also full of delicious flax, sunflower and chia seeds, which makes them even more crunchy and so tasty, you can eat them on their own, without a topping. These seeds are a great natural source of protein, as well as being high in fibre and rich in omega 3 or 6, and ours are all grown organically - so now there are even more reasons to feel good about enjoying our Super Seeded Organic Oatcakes.Naturally organicAt Nairn's we care passionately about the environment. That's why Nairn's Super Seeded Organic Oatcakes not only taste good, they are also full of natural goodness. The oats and seeds baked in this product are grown organically - without the use of pesticides or insecticides. This allows the crop to thrive naturally and also helps encourage soil fertility. Even our cartons come from sustainable forests, so you can enjoy our Organic Oatcakes knowing that they are good for you and good for the environment.""",https://www.planetorganic.com/products/nairns-super-seeded-oatcakes-200g,
503,504,Doves Farm Gluten Free White Self-Raising Flour 1 kg,£3.29,"""This Gluten and Wheat Free flour is a blend milled from naturally gluten and wheat free rice, potato, tapioca, maize and buckwheat. This is perfect for anyone on a Gluten Free diet and can be substituted for everyday self raising flour although it will require a little extra liquid in most recipes. Many customers may not even notice resulting cakes are gluten free. Using this 1kilo size pack you can bake half a dozen cakes without any gluten or wheat. (Remember to keep all gluten free utensils and cooking separate from wheat products)
 
 """,https://www.planetorganic.com/products/doves-farm-gluten-free-white-self-raising-flour-1-kg,
504,505,Yogi Throat Comfort Tea 17 Bags,£2.99,"The perfect way to soothe an irritated throat is with a cup of Throat Comfort tea. This gently effective all organic herbal formula combines slippery elm bark with mullein, favourites of Western herbalism prized for their usefulness in soothing minor throat irritation. Wild cherry bark is included for its soothing effects and licorice root for comforting sweet flavor.* Because Throat Comfort is naturally tasty, gentle and effective, both children and adults can enjoy it! *This product is not intended to diagnose, treat, cure, or prevent any disease.",https://www.planetorganic.com/products/yogi-throat-comfort-tea-17-bags,
505,506,Pulsin Maple and Peanut Protein Bar 50g,£1.86,"""Maple & Peanut Protein Bars provide you with a nutritionally balanced, high-protein blast of sustained energy""",https://www.planetorganic.com/products/pulsin-maple-and-peanut-protein-bar-50g,
506,507,Les Moulins Mahjoub Sun-Dried Tomatoes 200g,£5.69,"""Dried in the hot summer months of July and August, these tomatoes are then individually layered in glass jars and covered with extra virgin olive oil. It takes 14 to 15 kilos of fresh tomatoes to make just 1 kilo of sundried tomatoes. Most other sundried tomatoes use the cheaper and less flavorful seed oil; however, the Mahjoubs’ decision to use olive oil means that once the tomatoes are gone, there is still a jar of flavored oil to enjoy. As with all of the Mahjoub products, this is produced using traditional farming methods with no additives or artificial processes. Recommended for salads, anti-pasti, pasta, couscous and sandwiches""",https://www.planetorganic.com/products/les-moulins-mahjoub-sun-dried-tomatoes-200g,
507,508,Carley's Raw Almond Butter 250g,£7.49,Cool milled below 44°C,https://www.planetorganic.com/products/carleys-raw-almond-butter-250g,
508,509,Zaytoun Palestinian Za'atar 80g,£4.69,"""A traditional Palestinian recipe of a wild thyme herb mix that is a staple in the Palestinian kitchen. Most widely used as a dipping herb with olive oil and bread, as well as for savoury baking. A delicious seasoning or for use in marinades.""",https://www.planetorganic.com/products/zaytoun-palestinian-zaatar-80g,
509,510,Amaizin Paprika Corn Chips 75g,£1.69,The Amaizin Gluten Free Range is fried in high oleic sunflower oil.,https://www.planetorganic.com/products/amaizin-paprika-corn-chips-75g,
510,511,Kallo Unsalted Wholegrain Rice Cakes 130g,£2.29,"""Kallo Rice Cakes are a great alternative to bread and can help slimming or weight control as part of a calorie controlled diet. Simply add low fat soft cheese and sliced tomatoes for a delicious, nutritious lunch. Organic, Suitable for vegetarians, suitable for vegans, Only 28 calories per slice, Less than 3% fat, Naturally gluten free, No artificial additives, a very low salt food.""",https://www.planetorganic.com/products/kallo-unsalted-wholegrain-rice-cakes-130g,
511,512,Clearspring Corn Cakes 130g,£1.99,"""The tasty alternative to ricecakes. Gently puffed, light and crispy, gluten free, organic corn cakes.""",https://www.planetorganic.com/products/clearspring-corn-cakes-130g,
512,513,Biona Mustard Medium Hot 320ml,£2.89,Classic German recipe made with simple and real ingredients for a deliciously smooth and warming mustard.,https://www.planetorganic.com/products/biona-mustard-medium-hot-320ml,
513,514,Biona Pumpernickel Bread 500g,£2.69,"""Biona Organic Pumpernickel Bread is traditionally made in Germany by organic bakers. It is crammed full of crunchy, nutty wholegrains which are an essential part of a healthy, fibre-rich diet. Pumpernickel is made from wholemeal rye by grinding the whole rye berry and baking it very slowly until it caramelises, giving it its distinctive flavour and colour. """,https://www.planetorganic.com/products/biona-pumpernickel-bread-500g,
514,515,Amaizin Tomato Corn Rolls 100g,£2.29,The Amaizin Gluten Free Range is fried in high oleic sunflower oil.,https://www.planetorganic.com/products/amaizin-tomato-corn-rolls-100g,
515,516,Doves Farm Wholemeal Bread Flour 1.5kg,£2.99,Organic Strong Wholemeal Bread Flour. Ideal for bread machines and traditional oven baking.,https://www.planetorganic.com/products/doves-farm-wholemeal-bread-flour-1-5kg,
516,517,Biona Hemp Seed Oil 250ml,£7.89,"""Hemp seed oil has been known for centuries as an excellent source of vital polyunsaturated fatty acids, so important for our health. Our organic hemp seed oil contains linoleic fatty acid. A natural source of Omega-6 """,https://www.planetorganic.com/products/biona-hemp-seed-oil-250ml,
517,518,Linwoods Milled Hemp Seed 200g,£5.49,"""100% organic milled whole hemp seed.High in plant protein, source of fibre, high in omega 3 (ALA). Tastes great when you add 25g (2 dessertspoonfuls) to your meals. Use it in yoghurt, over fruit, blend into a smoothie or use as a topping for breakfast.""",https://www.planetorganic.com/products/linwoods-milled-hemp-seed-200g,
518,519,Remedy Ginger Lemon Kombucha,£2.19,"""Remedy Kombucha is a fermented drink that is tasty and good for you. It is brewed in small batches the traditional way and naturally contains no sugar. The result is a tasty drink with sweet and sour flavours that contains healthy, living bacteria and organic acids that are good for your gut and overall wellbeing. This flavour is packed full of fiery ginger and zingy lemon.""",https://www.planetorganic.com/products/remedy-kombucha-ginger-lemon-can-250ml,
519,520,Green & Black's Organic Fairtrade Cocoa Powder 125g,£2.89,"""Made with Fairtrade fine flavoured cocoa beans, the same as those used to make Green & Black's chocolate, this cocoa powder has a complex flavour & is alkalised or ""Dutched"" to emphasize the robust chocolately notes. Ideal for enjoying with hot milk as a soothing night time drink.
 
 """,https://www.planetorganic.com/products/green-blacks-organic-fairtrade-cocoa-powder-125g,
520,521,Just Natural Thyme (jar) 14g,£1.79,,https://www.planetorganic.com/products/just-natural-thyme-jar-14g,
521,522,Raw Gorilla Keto Friendly Granola Berry 250g,£6.99,,https://www.planetorganic.com/products/raw-gorilla-keto-friendly-granola-berry-250g,
522,523,Biona Whole Spelt Lasagne 250g,£3.19,"""Spelt is one of the oldest cultivated grains (an ancient cousin of wheat). It is high in fibre, has a higher content of protein and vitamins than wheat and although not gluten free, Spelt can be tolerated by some people on a wheat free diet.""",https://www.planetorganic.com/products/biona-whole-spelt-lasagne-250g,
523,524,Orgran Gluten Free Buckwheat Pancake Mix 375g,£5.79,"""Orgran's authentic stoneground Buckwheat Pancake mix is a delightful wholesome pancake treat that the whole family will enjoy. Full of nature's goodness, this home-style recipe has no artificial ingredients, the pancake mix contains many of the nutritiona""",https://www.planetorganic.com/products/orgran-gluten-free-buckwheat-pancake-mix-375g,
524,525,Linwoods Milled Hemp seed with Flax & Chia seeds 200g,£5.49,"""Organic Milled Hemp Seed With Flax & Chia Seeds.Tastes great when you add 25g (2 dessertspoonfuls) to your meals. Use it in yoghurt, over fruit, blend into a smoothie or use as a topping for breakfast.""",https://www.planetorganic.com/products/linwoods-milled-hemp-seed-with-flax-chia-seeds-200g,
525,526,Amisa Spelt Puffs 200g,£2.49,"""Spelt is one of the oldest cultivated grains (an ancient cousin of wheat). It is high in fibre, has a higher content of protein and vitamins than wheat and although not gluten free, spelt can be tolerated by some people with wheat allergies.Praised in the 12th century by St. Hildegarde von Bingen as ""the best of grains"".""",https://www.planetorganic.com/products/amisa-spelt-puffs-200g,
526,527,Clearspring Extra Virgin Olive Oil 1L,£25.99,"""Vegetable oil pressed from selected quality of olives (Olea europaea). The oil is cold pressed in order to preserve the natural characteristics. Easy to digest and containing essential fatty acids, it is a valuable addition to our daily diet.""",https://www.planetorganic.com/products/clearspring-extra-virgin-olive-oil-1l,
527,528,Seggiano Smooth Dark Chocolate Hazelnut Spread 200g,£7.10,"""For five generations the De Angelis family have farmed the Tonda Gentile Romana hazelnut crop in Tuscia, on the north banks of the river Tiber.  The nuts are toasted at low temperatures to preserve flavour and mineral salts and stone milled, then mixed with ground cane sugar and cacao from Fairtrade or Equosolidade sources.""",https://www.planetorganic.com/products/seggiano-smooth-dark-chocolate-hazelnut-spread-200g,
528,529,Raw Halo Mylk & Vanilla Raw Chocolate Bar 70g,£3.05,"""Creamy vegan Mylk chocolate made with organic cacao, creamed coconut, and sweetened with coconut sugar. Organic, Raw, Dairy Free, Vegan Friendly, and Gluten Free. Plastic Free, fully recyclable packaging. """,https://www.planetorganic.com/products/raw-halo-mylk-vanilla-raw-chocolate-bar-70g,
529,530,Sanchi Organic Tamari 150ml,£4.59,"""Tamari is one of the oldest Japanese seasonings; the word ""Tamari"" literally means 'to accumulate, referring to the liquid collected from fully aged soya bean miso. Sanchi Tamari is still crafted in the traditional manner. As a savoury seasoning instead of salt, ideally added one minute before the end of cooking. Excellent for seasoning soups, stocks, broths, marinades, salad dressings, sauces, pickles, stir-fries, any kind of vegetable, vegetarian or fish dish. Also ideal as a condiment to add to meals. The most important difference is that Tamari is a GLUTEN-FREE soy sauce. This means that it is suitable for coeliacs and those with a wheat intolerance. It has a slightly richer taste than the Shoyu Soy Sauce""",https://www.planetorganic.com/products/sanchi-organic-tamari-150ml,
530,531,Hu Simple Dark Chocolate Bar 60g,£3.79,"Who doesn't love chocolate? Dark chocolate has so many wonderful health benefits for the body, is there really anything better than being able to snack on a chocolate bar that is made from organic and fairtrade ingredients, free from gluten, dairy and palm oil, and contains no nasties? Just all-around goodness wrapped up in a delicious dark chocolate bar. Well, that's exactly what HU’s simple dark chocolate bar is. An ingredient list that is kept simple and ensures it is kind to both your body and the planet. This simple dark chocolate bar is 70% dark chocolate and is a rich and slightly bitter chocolate bar, ideal for the dark chocolate lover. Trust you, you won't be able to get enough once you start!",https://www.planetorganic.com/products/hu-simple-dark-chocolate-bar-60g,
531,532,Doves Farm Yeast for Quick Baking 125g,£1.99,Doves Farm gluten-free yeast powder has been created for all your bread baking needs. You can just add it to your dry ingredients straight from the pack to see amazing results. It is the ideal product whether you are baking organic bread by hand or using a machine. You can buy Doves Farm yeast and other Doves farm baking products from Planet Organic here.,https://www.planetorganic.com/products/doves-farm-quick-yeast-125g,
532,533,Biona Broad Beans 350g,£2.49,Biona Organic Broad Beans are pre cooked and ready to eat straight from the jar. Perfect added to a hot bean stew or enjoy in a summer bean salad.,https://www.planetorganic.com/products/biona-broad-beans-350g,
533,534,Clearspring Brown Sushi Rice 500g,£3.99,"""The short grain Selenio rice variety used for Organic Brown Sushi Rice has characteristics very similar to the Japonica rice that is used to make sushi in Japan. It is organically grown in the Piemonte region of northwest Italy, an area also renowned for the cultivation of risotto rice by father and son producers Giorgio and Antonio Tinarelli.""",https://www.planetorganic.com/products/clearspring-brown-sushi-rice-500g,
534,535,Biona Worcester Sauce 140ml,£4.29,Biona Worcester Sauce has subtle flavours to enhance all your savoury snacks and meals.,https://www.planetorganic.com/products/biona-worcester-sauce-140ml,
535,536,Pulsin Peanut Chocolate Protein Booster 50g,£1.86,"""Containing the optimum blend of pea and rice protein to provide all the required essential amino acids, the plant based Peanut Choc Protein Booster provides the perfect pre or post workout protein boost. Crafted with crunchy peanuts and choc chips naturally sweetened with tooth friendly xylitol. The protein and fibre content in the delicous bar can also help keep you fuller for longer and works to keep you energised between meals. The entire Protein Booster range is plant based and made with premium, natural ingredients selected for maximum nutritional benefit and great taste plus they are cold pressed to provide optimum nutritional value""",https://www.planetorganic.com/products/pulsin-peanut-chocolate-protein-booster-50g,
536,537,Paleo Foods Company Almond & Pecan Granola 285g,£5.99,A Paleo blend of toasted nuts; fruit; seeds and coconut blossom nectar thats grain; gluten and wheat free; low in carbs and high source of protein. The Paleo Food Company's granolas are packed with high-quality; nutrient-rich ingredients.,https://www.planetorganic.com/products/paleo-foods-company-almond-pecan-granola-285g,
537,538,Planet Organic Cashews Whole 125g,£3.29,,https://www.planetorganic.com/products/planet-organic-cashews-whole-125g,
538,539,Clearspring Seaveg Crispies Chilli Multipack 5x4g,£4.39,"The Clearspring sea vegetable range has been extended to include these new light, thin and crispy toasted nori snacks (crispy seaweed thins). Made with just five simple ingredients: nori grown in the clear waters off the coast of Korea, unrefined sea salt, fiery Korean chilli and organic sesame and rapeseed oil. Baked at very high temperatures for just a few seconds to produce this tasty, convenient and nutritious snack. Delicious on its own, with sushi or sprinkled over salads.
Gluten Free - High in Fibre - Vegan - MSG Free - Non GMO - No additives or preservatives
Calories per pack: 28",https://www.planetorganic.com/products/clearspring-seaveg-crispies-chilli-multipack-3x5g,
539,540,Planet Organic Goji Berries 400g,£8.99,organic goji berries in plastic free packaging,https://www.planetorganic.com/products/planet-organic-goji-berries-400g,
540,541,Rowse Organic Squeezy Honey 340g,£4.49,Organic Squeezy Honey from Rowse.,https://www.planetorganic.com/products/rowse-organic-squeezy-honey-340g,
541,542,Naturya Chlorella Powder 200g,£13.99,"""Cultivated in open-air freshwater ponds, cracked-wall chlorella powder is a source of protein, vitamins, minerals and chlorophyll. Naturya gently air-dry it to retain all of its natural characteristics, which you can easily incorporate into your daily die""",https://www.planetorganic.com/products/naturya-chlorella-powder-200g,
542,543,Biona Pure Oaty Granola - No Added Sugar 375g,£4.99,"""Oats have a high soluble fibre content which can help stabilise blood sugar levels by slowing digestion and prolonging the absorption of carbohydrates. High fibre intake can also help lower blood cholesterol, aid digestion and and asisst bowel function. """,https://www.planetorganic.com/products/biona-pure-oaty-granola-no-added-sugar-375g,
543,544,Bio&Me Low Sugar Gut-Loving Prebiotic Granola 360g,£4.79,"Your search for the perfect low-sugar granola ends here! With a softer biscuity-crunch, this scrummy low-sugar granola makes an ideal breakfast or snack for those who prefer a more subtle sweetness. Packed with 14 plant-based foods and plenty of fibre, you're getting all the gut-goodness without having to compromise on flavour. A win-win, we'd say! 
No added sugar | High in fibre | Vegan friendly",https://www.planetorganic.com/products/bio-me-low-sugar-gut-loving-prebiotic-granola-360g,
544,545,Biona Apple & Apricot Puree 360g,£2.39,"""Made from carefully selected organic fruits with no added sugar, artificial flavours or colours. They are delicious served with pancakes, in desserts, with porridge or muesli. """,https://www.planetorganic.com/products/biona-apple-apricot-puree-360g,
545,546,The Cornish Seaweed Company Irish Moss 20g,£5.19,"""This hand-harvested Irish Moss (also called Carrageen) is primarily used as a vegan alternative to gelatine, a thickener for soups, stews and sauces and to make tea with to act as a cough medicine.It can also be applied on the skin to soothe burns, moisturise and it is known to prevent acne and eczema. Air dried and bleached, there is no flavour to it, and a mildly sweet smell.""",https://www.planetorganic.com/products/cornish-seaweed-sea-moss-irish-moss-20g,
546,547,Dr Karg 3 Grains & 3 Seeds Crispbread 200g,£4.19,"""This complex and nutritionally rich new variety from DR KARG boasts: 3 Wholegrains - Wheat, Spelt and Oat PLUS 3 varieties of Seeds (Sesame, Pumpkin and Linseeds), with a total seed content of 28%. 3+3 - it all adds up to another tasty and nutritionally rich product""",https://www.planetorganic.com/products/dr-karg-3-grains-3-seeds-crispbread-200g,
547,548,Organic Traditions Probiotic Super Greens Blend 100g,£13.99,"Organic Traditions® Probiotic Super Greens Blend is the ultimate alkalizing, nutrient-dense greens formula made from the young, juiced grasses of alfalfa, barley, kamut, oat and wheat in their vegetable state, 2 of nature’s most nourishing algae Chlorella and Spirulina, Moringa, Matcha green tea, turmeric powder extract as well as pre and probiotics. These powerful young, green grasses contain an abundance of chlorophyll, vitamins, minerals and antioxidants. Combined with the fresh water green microalgae, Spirulina and broken cell wall Chlorella, this blend is enhanced with moringa, matcha green tea and dual extracted supercritical plus hydroethanolic turmeric root extract for optimal benefits. Enjoy the best in green phyto-nutrition along with 5 billion beneficial probiotics per 1 tbsp. serving for optimal digestive health.* The premium probiotic strain Bacillus coagulans unique IS-2 has excellent survivability, stability, safety and efficacy. It survives stomach acidity and does not require refrigeration. The addition of Acacia Gum prebiotic fiber makes this an all in one pre and probiotic blend thereby making this a synbiotic superfood greens formula. When blended into water or juice, it is the freshest green elixir you have ever experienced. Mix up to 1 tablespoon (1-3 teaspoons) into 8-16 oz. of water, coconut water, juices, smoothies or any recipe that you want to boost with high vibrancy green nutrition. Make pesto, raw vegetable soups, salad dressings, dips and more. A Synbiotic Superfood Formula Improving Your Inner Flora With Bacillus Coagulans & Prebiotics Beyond extraordinary nutrition, Organic Traditions® Probiotic Super Greens with Turmeric delivers healthy live probiotics, which are fundamental for supporting optimal digestive and immune health.* Enhanced with the premium probiotic strain Bacillus coagulans unique IS-2, which has excellent survivability and stability, safety and efficacy, you will promote optimal gastro-intestinal health with every serving.* A breakthrough in probiotic supplementation, this shelf stable, food-friendly beneficial bacteria survives stomach acidity and does not require refrigeration. The addition of acacia gum prebiotic fiber makes this an all in one pre and probiotic blend thereby making this a synbiotic superfood formula. Prebiotic fibers are sources of food for beneficial probiotics and therefore support gut health by maintaining the optimal growth and balance of beneficial bacteria.
Benefits:
•Certified Organic, Gluten-Free, Kosher, Vegan, Paleo-Friendly, Non-GMO, Raw
•An alkalizing greens blend that supports optimal digestive health
•An excellent source of Vitamin B12, Vitamin A and Vitamin K
•A Good Source of Riboflavin and Manganese
•Provides 5 Billion Probiotics per serving
•Enhanced with pre and probiotics to support optimal digestive health making this a synbiotc superfood formula
•Bacillus coagulans unique IS-2 has excellent survivability, stability, safety and efficacy and survives stomach acidity
•Enhanced with the unique superfood Acacia Gum, the sap from Acacia trees with 90% soluble prebiotic fiber
•Acacia Gum has high digestive tolerance and promotes optimal digestive health by increasing beneficial gut flora and short chain fatty acids
•Contains 2 of nature’s most nourishing micro algae Spirulina and broken cell wall Chlorella •Enhanced with antioxidant rich Matcha green tea and Moringa
•Enhanced with supercritical plus hydroethanolic dual extracted Turmeric Root, one of the world’s most revered herbs for optimal benefits
•Provides the equivalent of 16 grams of Fresh Turmeric in 1 Serving
•Sweetened with Monk Fruit Extract
•A broad range of applications from drinks to smoothies to dips to pesto
•No added fillers, preservatives, carriers, stabilizers, excipients or cane sugar
•100% Juiced Grasses for Optimal Digestion and Assimilation. No Whole Dried Grass.",https://www.planetorganic.com/products/organic-traditions-probiotic-super-greens-blend-100g,
548,549,Biona Raw Coconut Flour 500g,£2.99,Biona Organic Coconut Flour is made from milled coconut flesh. It is gluten free and adds a delicious coconut flavour to any baking recipe.,https://www.planetorganic.com/products/biona-raw-coconut-flour-500g,
